DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,1997,-2.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,1998,-1.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,1999,-0.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2000,-0.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2001,0.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2002,0.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2003,-1.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2004,-0.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2005,-2.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2006,0.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2007,0.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2008,-1.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2009,-5.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2010,-4.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2011,-4.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2012,-4.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2013,-3.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2014,-3.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2015,-2.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2016,-2.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2017,-0.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2018,-1.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2019,-2.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2020,-9.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2021,-5.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2022,-3.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Belgium,2023,-4.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,1997,1.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,1998,1.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,1999,0.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2000,0.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2001,0.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2002,-1.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2003,0.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2004,1.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2005,1.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2006,2.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2007,0.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2008,1.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2009,-4.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2010,-3.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2011,-1.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2012,-0.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2013,-0.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2014,-5.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2015,-1.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2016,0.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2017,1.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2018,1.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2019,2.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2020,-3.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2021,-3.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2022,-2.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Bulgaria,2023,-2.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,1995,-0.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,1996,-2.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,1997,-4.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,1998,-3.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,1999,-3.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2000,-1.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2001,-1.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2002,-3.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2003,-5.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2004,-3.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2005,-2.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2006,-1.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2007,3.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2008,0.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2009,-5.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2010,-5.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2011,-5.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2012,-15.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2013,-5.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2014,-8.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2015,-0.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2016,0.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2017,2.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2018,-3.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2019,1.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2020,-5.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2021,-1.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2022,2.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Cyprus,2023,2.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,1995,-12.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,1996,-3.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,1997,-3.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,1998,-4.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,1999,-3.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2000,-3.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2001,-5.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2002,-6.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2003,-6.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2004,-2.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2005,-3.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2006,-2.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2007,-0.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2008,-2.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2009,-5.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2010,-4.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2011,-2.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2012,-3.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2013,-1.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2014,-2.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2015,-0.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2016,0.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2017,1.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2018,0.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2019,0.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2020,-5.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2021,-5.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2022,-3.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Czechia,2023,-3.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,1995,-9.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,1996,-3.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,1997,-3.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,1998,-2.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,1999,-1.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,2000,-1.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,2001,-3.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,2002,-4.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,2003,-3.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/10/24 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Net lending (+)/net borrowing (-),Germany,2004,-3.4,,
